Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2021-05-26 16:08:26,Wednesday,47m,Bulgarian Split Squat,5,6.80388555,15.0,0,0.0,,,
2021-05-26 16:08:26,Wednesday,47m,Incline Bench Press (Dumbbell),1,20.0,12.0,0,0.0,,,
2021-05-26 16:08:26,Wednesday,47m,Incline Bench Press (Dumbbell),2,25.0,10.0,0,0.0,,,
2021-05-26 16:08:26,Wednesday,47m,Incline Bench Press (Dumbbell),3,30.0,8.0,0,0.0,,,
2021-05-26 16:08:26,Wednesday,47m,Incline Bench Press (Dumbbell),4,25.0,10.0,0,0.0,,,
2021-05-26 16:08:26,Wednesday,47m,Incline Bench Press (Dumbbell),5,15.0,12.0,0,0.0,,,
2021-05-26 16:08:26,Wednesday,47m,Bent Over One Arm Row (Dumbbell),1,12.0,15.0,0,0.0,Use a kettlebell,,
2021-05-26 16:08:26,Wednesday,47m,Bent Over One Arm Row (Dumbbell),2,14.0,10.0,0,0.0,,,
2021-05-26 16:08:26,Wednesday,47m,Bent Over One Arm Row (Dumbbell),3,16.0,8.0,0,0.0,,,
2021-05-26 16:08:26,Wednesday,47m,Bent Over One Arm Row (Dumbbell),4,14.0,10.0,0,0.0,,,
2021-05-26 16:08:26,Wednesday,47m,Bent Over One Arm Row (Dumbbell),5,12.0,12.0,0,0.0,,,
2021-05-26 16:08:26,Wednesday,47m,Bicep Curl (Barbell),1,30.0,12.0,0,0.0,,,
2021-05-26 16:08:26,Wednesday,47m,Bicep Curl (Barbell),2,30.0,12.0,0,0.0,,,
2021-05-26 16:08:26,Wednesday,47m,Bicep Curl (Barbell),3,30.0,12.0,0,0.0,,,
2021-05-26 16:08:26,Wednesday,47m,Triceps Extension (Cable),1,17.5,12.0,0,0.0,Use the stagger step stance,,
2021-05-26 16:08:26,Wednesday,47m,Triceps Extension (Cable),2,22.5,12.0,0,0.0,,,
2021-05-26 16:08:26,Wednesday,47m,Triceps Extension (Cable),3,22.5,12.0,0,0.0,,,
2021-05-26 16:08:26,Wednesday,47m,Lateral Raise (Dumbbell),1,10.0,12.0,0,0.0,Arms bent at 90 degrees,,
2021-05-26 16:08:26,Wednesday,47m,Lateral Raise (Dumbbell),2,10.0,12.0,0,0.0,,,
2021-05-26 16:08:26,Wednesday,47m,Lateral Raise (Dumbbell),3,10.0,12.0,0,0.0,,,
2021-05-26 16:08:26,Wednesday,47m,Reverse Fly (Dumbbell),1,10.0,12.0,0,0.0,Do this one in a bent over hinge position,,
2021-05-26 16:08:26,Wednesday,47m,Reverse Fly (Dumbbell),2,10.0,12.0,0,0.0,,,
2021-05-26 16:08:26,Wednesday,47m,Reverse Fly (Dumbbell),3,10.0,12.0,0,0.0,,,
2021-05-28 18:05:48,Friday,1h 4m,Goblet Squat (Kettlebell),1,32.0,15.0,0,0.0,,,
2021-05-28 18:05:48,Friday,1h 4m,Goblet Squat (Kettlebell),2,32.0,15.0,0,0.0,,,
2021-05-28 18:05:48,Friday,1h 4m,Goblet Squat (Kettlebell),3,40.0,12.0,0,0.0,,,
2021-05-28 18:05:48,Friday,1h 4m,Goblet Squat (Kettlebell),4,40.0,12.0,0,0.0,,,
2021-05-28 18:05:48,Friday,1h 4m,Hip Thrust (Barbell),1,95.0,12.0,0,0.0,,,
2021-05-28 18:05:48,Friday,1h 4m,Hip Thrust (Barbell),2,65.0,12.0,0,0.0,,,
2021-05-28 18:05:48,Friday,1h 4m,Hip Thrust (Barbell),3,65.0,12.0,0,0.0,,,
2021-05-28 18:05:48,Friday,1h 4m,Hip Thrust (Barbell),4,65.0,12.0,0,0.0,,,
2021-05-28 18:05:48,Friday,1h 4m,Bench Press (Barbell),1,85.0,10.0,0,0.0,,,
2021-05-28 18:05:48,Friday,1h 4m,Bench Press (Barbell),2,85.0,10.0,0,0.0,,,
2021-05-28 18:05:48,Friday,1h 4m,Bench Press (Barbell),3,85.0,10.0,0,0.0,,,
2021-05-28 18:05:48,Friday,1h 4m,Bench Press (Barbell),4,85.0,10.0,0,0.0,,,
2021-05-28 18:05:48,Friday,1h 4m,Bent Over Row (Barbell),1,75.00000000000000,10.0,0,0.0,,,
2021-05-28 18:05:48,Friday,1h 4m,Bent Over Row (Barbell),2,75.00000000000000,10.0,0,0.0,,,
2021-05-28 18:05:48,Friday,1h 4m,Bent Over Row (Barbell),3,75.00000000000000,10.0,0,0.0,,,
2021-05-28 18:05:48,Friday,1h 4m,Bent Over Row (Barbell),4,75.00000000000000,10.0,0,0.0,,,
2021-05-28 18:05:48,Friday,1h 4m,Overhead Press (Dumbbell),1,5.669904625,10.0,0,0.0,,,
2021-05-28 18:05:48,Friday,1h 4m,Overhead Press (Dumbbell),2,5.669904625,10.0,0,0.0,,,
2021-05-28 18:05:48,Friday,1h 4m,Overhead Press (Dumbbell),3,5.669904625,10.0,0,0.0,,,
2021-05-28 18:05:48,Friday,1h 4m,Overhead Press (Dumbbell),4,5.669904625,10.0,0,0.0,,,
2021-05-28 18:05:48,Friday,1h 4m,Incline Ity,1,2.5,12.0,0,0.0,,,
2021-05-28 18:05:48,Friday,1h 4m,Incline Ity,2,2.5,12.0,0,0.0,,,
2021-05-28 18:05:48,Friday,1h 4m,Incline Ity,3,2.5,12.0,0,0.0,,,
2021-05-29 18:41:53,Saturday,41m,Banded Crunch,1,0,15.0,0,0.0,,Heavier core day,
2021-05-29 18:41:53,Saturday,41m,Banded Crunch,2,0,15.0,0,0.0,,,
2021-05-29 18:41:53,Saturday,41m,Banded Crunch,3,0,15.0,0,0.0,,,
2021-05-29 18:41:53,Saturday,41m,Serratus Crunch,1,10.0,15.0,0,0.0,,,
2021-05-29 18:41:53,Saturday,41m,Serratus Crunch,2,10.0,15.0,0,0.0,,,
2021-05-29 18:41:53,Saturday,41m,Serratus Crunch,3,0,15.0,0,0.0,,,
2021-05-29 18:41:53,Saturday,41m,Plank Alt Knee To Elbow,1,0,15.0,0,0.0,,,
2021-05-29 18:41:53,Saturday,41m,Plank Alt Knee To Elbow,2,0,15.0,0,0.0,,,
2021-05-29 18:41:53,Saturday,41m,Plank Alt Knee To Elbow,3,0,15.0,0,0.0,,,
2021-05-29 18:41:53,Saturday,41m,Dead Bugs,1,0,15.0,0,0.0,,,
2021-05-29 18:41:53,Saturday,41m,Dead Bugs,2,0,15.0,0,0.0,,,
2021-05-29 18:41:53,Saturday,41m,Dead Bugs,3,0,15.0,0,0.0,,,
2021-05-29 18:41:53,Saturday,41m,Lateral Moving Plank,1,0,20.0,0,0.0,To failure,,
2021-05-29 18:41:53,Saturday,41m,Lateral Moving Plank,2,0,20.0,0,0.0,,,
2021-05-29 18:41:53,Saturday,41m,Lateral Moving Plank,3,0,20.0,0,0.0,,,
2021-05-31 14:54:09,Monday,58m,Goblet Squat (Kettlebell),1,32.0,15.0,0,0.0,,Started with a treadmill warmup,
2021-05-31 14:54:09,Monday,58m,Goblet Squat (Kettlebell),2,32.0,12.0,0,0.0,,,
2021-05-31 14:54:09,Monday,58m,Goblet Squat (Kettlebell),3,32.0,10.0,0,0.0,,,
2021-05-31 14:54:09,Monday,58m,Goblet Squat (Kettlebell),4,32.0,8.0,0,0.0,,,
2021-05-31 14:54:09,Monday,58m,Trap Bar Deadlift,1,95.0,15.0,0,0.0,,,
2021-05-31 14:54:09,Monday,58m,Trap Bar Deadlift,2,115.0,12.0,0,0.0,,,
2021-05-31 14:54:09,Monday,58m,Trap Bar Deadlift,3,115.0,10.0,0,0.0,,,
2021-05-31 14:54:09,Monday,58m,Trap Bar Deadlift,4,115.0,8.0,0,0.0,,,
2021-05-31 14:54:09,Monday,58m,Bench Press (Dumbbell),1,50.0,12.0,0,0.0,,,
2021-05-31 14:54:09,Monday,58m,Bench Press (Dumbbell),2,50.0,12.0,0,0.0,,,
2021-05-31 14:54:09,Monday,58m,Bench Press (Dumbbell),3,60.0,10.0,0,0.0,,,
2021-05-31 14:54:09,Monday,58m,Bench Press (Dumbbell),4,60.0,10.0,0,0.0,,,
2021-05-31 14:54:09,Monday,58m,Seated Row (Cable),1,55.0,12.0,0,0.0,,,
2021-05-31 14:54:09,Monday,58m,Seated Row (Cable),2,55.0,12.0,0,0.0,,,
2021-05-31 14:54:09,Monday,58m,Seated Row (Cable),3,70.0,10.0,0,0.0,,,
2021-05-31 14:54:09,Monday,58m,Seated Row (Cable),4,70.0,10.0,0,0.0,,,
2021-05-31 14:54:09,Monday,58m,Overhead Press (Barbell),1,45.0,12.0,0,0.0,,,
2021-05-31 14:54:09,Monday,58m,Overhead Press (Barbell),2,45.0,12.0,0,0.0,,,
2021-05-31 14:54:09,Monday,58m,Overhead Press (Barbell),3,45.0,10.0,0,0.0,,,
2021-05-31 14:54:09,Monday,58m,Overhead Press (Barbell),4,45.0,10.0,0,0.0,,,
2021-05-31 14:54:09,Monday,58m,Lat Pulldown (Cable),1,55.0,12.0,0,0.0,,,
2021-05-31 14:54:09,Monday,58m,Lat Pulldown (Cable),2,55.0,12.0,0,0.0,,,
2021-05-31 14:54:09,Monday,58m,Lat Pulldown (Cable),3,42.5,10.0,0,0.0,,,
2021-05-31 14:54:09,Monday,58m,Lat Pulldown (Cable),4,42.5,10.0,0,0.0,,,
2021-06-03 13:37:39,Morning Workout,1m,Dead Bugs,1,0,20.0,0,0.0,,,
2021-06-03 13:37:39,Morning Workout,1m,Hip Bridge,1,0,20.0,0,0.0,,,
2021-06-03 13:37:39,Morning Workout,1m,Reverse Marching Bridge,1,0,20.0,0,0.0,,,
2021-06-03 13:37:39,Morning Workout,1m,Full Kneel T-Spine Rotation,1,0,20.0,0,0.0,,,
2021-06-03 13:37:39,Morning Workout,1m,Bird Dogs,1,0,20.0,0,0.0,,,
2021-06-06 12:26:45,Monday,58m,Goblet Squat (Kettlebell),1,6.0,15.0,0,0.0,,,
2021-06-06 12:26:45,Monday,58m,Goblet Squat (Kettlebell),2,10.0,12.0,0,0.0,,,
2021-06-06 12:26:45,Monday,58m,Goblet Squat (Kettlebell),3,12.0,10.0,0,0.0,,,
2021-06-06 12:26:45,Monday,58m,Goblet Squat (Kettlebell),4,16.0,8.0,0,0.0,,,
2021-06-06 12:26:45,Monday,58m,Trap Bar Deadlift,1,95.0,15.0,0,0.0,,,
2021-06-06 12:26:45,Monday,58m,Bench Press (Barbell),1,85.0,12.0,0,0.0,,,
2021-06-06 12:26:45,Monday,58m,Bench Press (Barbell),2,85.0,12.0,0,0.0,,,
2021-06-06 12:26:45,Monday,58m,Bench Press (Barbell),3,95.0,10.0,0,0.0,,,
2021-06-06 12:26:45,Monday,58m,Bench Press (Barbell),4,95.0,10.0,0,0.0,,,
2021-06-06 12:26:45,Monday,58m,Seated Row (Cable),1,60.0,12.0,0,0.0,,,
2021-06-06 12:26:45,Monday,58m,Seated Row (Cable),2,60.0,12.0,0,0.0,,,
2021-06-06 12:26:45,Monday,58m,Seated Row (Cable),3,75.00000000000000,10.0,0,0.0,,,
2021-06-06 12:26:45,Monday,58m,Seated Row (Cable),4,75.00000000000000,10.0,0,0.0,,,
2021-06-06 12:26:45,Monday,58m,Overhead Press (Dumbbell),1,6.80388555,12.0,0,0.0,Left arm only did 8 last set,,
2021-06-06 12:26:45,Monday,58m,Overhead Press (Dumbbell),2,6.80388555,12.0,0,0.0,,,
2021-06-06 12:26:45,Monday,58m,Overhead Press (Dumbbell),3,9.071847400000000,10.0,0,0.0,,,
2021-06-06 12:26:45,Monday,58m,Overhead Press (Dumbbell),4,9.071847400000000,8.0,0,0.0,,,
2021-06-06 12:26:45,Monday,58m,Lat Pulldown (Cable),1,42.5,12.0,0,0.0,,,
2021-06-06 12:26:45,Monday,58m,Lat Pulldown (Cable),2,4275.0,12.0,0,0.0,,,
2021-06-06 12:26:45,Monday,58m,Lat Pulldown (Cable),3,47.5,10.0,0,0.0,,,
2021-06-06 12:26:45,Monday,58m,Lat Pulldown (Cable),4,47.5,10.0,0,0.0,,,
2021-06-10 15:09:17,Wednesday,55m,Bulgarian Split Squat,1,6.80388555,15.0,0,0.0,,,
2021-06-10 15:09:17,Wednesday,55m,Bulgarian Split Squat,2,9.071847400000000,12.0,0,0.0,,,
2021-06-10 15:09:17,Wednesday,55m,Bulgarian Split Squat,3,11.33980925,10.0,0,0.0,,,
2021-06-10 15:09:17,Wednesday,55m,Bulgarian Split Squat,4,9.071847400000000,12.0,0,0.0,,,
2021-06-10 15:09:17,Wednesday,55m,Bulgarian Split Squat,5,6.80388555,15.0,0,0.0,,,
2021-06-10 15:09:17,Wednesday,55m,Lunge (Dumbbell),1,4.535923700000000,15.0,0,0.0,,,
2021-06-10 15:09:17,Wednesday,55m,Lunge (Dumbbell),2,6.80388555,12.0,0,0.0,,,
2021-06-10 15:09:17,Wednesday,55m,Lunge (Dumbbell),3,9.071847400000000,10.0,0,0.0,,,
2021-06-10 15:09:17,Wednesday,55m,Lunge (Dumbbell),4,6.80388555,12.0,0,0.0,,,
2021-06-10 15:09:17,Wednesday,55m,Lunge (Dumbbell),5,6.80388555,15.0,0,0.0,,,
2021-06-10 15:09:17,Wednesday,55m,Incline Bench Press (Dumbbell),1,20.0,12.0,0,0.0,,,
2021-06-10 15:09:17,Wednesday,55m,Incline Bench Press (Dumbbell),2,25.0,10.0,0,0.0,,,
2021-06-10 15:09:17,Wednesday,55m,Incline Bench Press (Dumbbell),3,30.0,8.0,0,0.0,,,
2021-06-10 15:09:17,Wednesday,55m,Incline Bench Press (Dumbbell),4,25.0,10.0,0,0.0,,,
2021-06-10 15:09:17,Wednesday,55m,Incline Bench Press (Dumbbell),5,20.0,12.0,0,0.0,,,
2021-06-10 15:09:17,Wednesday,55m,Bent Over One Arm Row (Dumbbell),1,12.0,12.0,0,0.0,Use a kettlebell,,
2021-06-10 15:09:17,Wednesday,55m,Bent Over One Arm Row (Dumbbell),2,14.0,10.0,0,0.0,,,
2021-06-10 15:09:17,Wednesday,55m,Bent Over One Arm Row (Dumbbell),3,16.0,8.0,0,0.0,,,
2021-06-10 15:09:17,Wednesday,55m,Bent Over One Arm Row (Dumbbell),4,14.0,10.0,0,0.0,,,
2021-06-10 15:09:17,Wednesday,55m,Bent Over One Arm Row (Dumbbell),5,12.0,12.0,0,0.0,,,
2021-06-10 15:09:17,Wednesday,55m,Bicep Curl (Barbell),1,30.0,12.0,0,0.0,,,
2021-06-10 15:09:17,Wednesday,55m,Bicep Curl (Barbell),2,30.0,12.0,0,0.0,,,
2021-06-10 15:09:17,Wednesday,55m,Bicep Curl (Barbell),3,30.0,12.0,0,0.0,,,
2021-06-10 15:09:17,Wednesday,55m,Triceps Extension (Cable),1,20.0,12.0,0,0.0,Use the stagger step stance,,
2021-06-10 15:09:17,Wednesday,55m,Triceps Extension (Cable),2,22.5,12.0,0,0.0,,,
2021-06-10 15:09:17,Wednesday,55m,Triceps Extension (Cable),3,22.5,12.0,0,0.0,,,
2021-06-23 20:00:00,Yoga,1h,Yoga,1,0,0.0,0,3600.0,,Vinyasa,
2021-06-24 19:58:09,Pilates,4s,Pilates,1,0,0.0,0,2700.0,,,
2021-06-27 22:27:39,Yoga,4s,Yoga,1,0,0.0,0,3600.0,,,
2021-07-05 23:08:08,Yoga,2s,Yoga,1,0,0.0,0,3600.0,,,
2021-07-07 15:23:36,Yoga,2s,Yoga,1,0,0.0,0,3600.0,,,
2021-08-07 00:36:17,Series A,10m,Reverse Lunge Band Row,1,0,10.0,0,0.0,,,
2021-08-07 00:36:17,Series A,10m,Handcuffs,1,0,10.0,0,0.0,,,
2021-08-07 00:36:17,Series A,10m,Reverse Marching Bridge,1,0,10.0,0,0.0,,,
2021-08-07 00:36:17,Series A,10m,Shoulder Taps,1,0,10.0,0,0.0,,,
2021-08-07 00:36:17,Series A,10m,Split Squat,1,0,10.0,0,0.0,,,
2021-08-07 00:36:17,Series A,10m,Reverse Crunch,1,0,15.0,0,0.0,,,
2021-08-07 00:36:17,Series A,10m,Lateral Lunge,1,0,10.0,0,0.0,,,
2021-08-07 00:36:17,Series A,10m,Low Trap Raises,1,0,10.0,0,0.0,,,
2021-08-07 00:36:17,Series A,10m,Paloff Press,1,0,10.0,0,0.0,,,
2021-08-09 13:15:29,Run,9s,Running,1,0,0.0,1.0,533.0,,,
2021-08-10 19:32:36,Run,15s,Running,1,0,0.0,2.0,1320.0,,,
2021-08-13 10:30:57,Run,11s,Running,1,0,0.0,1.8600000000000000,653.0,,,
2021-08-14 08:30:14,Run,16s,Running,1,0,0.0,2.0,1320.0,,,
2021-08-14 10:19:51,Wednesday,1h 7m,Bulgarian Split Squat,1,2.2679618500000000,15.0,0,0.0,,,
2021-08-14 10:19:51,Wednesday,1h 7m,Bulgarian Split Squat,2,4.535923700000000,12.0,0,0.0,,,
2021-08-14 10:19:51,Wednesday,1h 7m,Bulgarian Split Squat,3,6.80388555,10.0,0,0.0,,,
2021-08-14 10:19:51,Wednesday,1h 7m,Bulgarian Split Squat,4,4.535923700000000,12.0,0,0.0,,,
2021-08-14 10:19:51,Wednesday,1h 7m,Bulgarian Split Squat,5,2.2679618500000000,15.0,0,0.0,,,
2021-08-14 10:19:51,Wednesday,1h 7m,Lunge (Dumbbell),1,2.2679618500000000,15.0,0,0.0,,,
2021-08-14 10:19:51,Wednesday,1h 7m,Lunge (Dumbbell),2,4.535923700000000,12.0,0,0.0,,,
2021-08-14 10:19:51,Wednesday,1h 7m,Lunge (Dumbbell),3,6.80388555,10.0,0,0.0,,,
2021-08-14 10:19:51,Wednesday,1h 7m,Lunge (Dumbbell),4,4.535923700000000,12.0,0,0.0,,,
2021-08-14 10:19:51,Wednesday,1h 7m,Lunge (Dumbbell),5,2.2679618500000000,15.0,0,0.0,,,
2021-08-14 10:19:51,Wednesday,1h 7m,Incline Bench Press (Dumbbell),1,15.0,12.0,0,0.0,,,
2021-08-14 10:19:51,Wednesday,1h 7m,Incline Bench Press (Dumbbell),2,20.0,10.0,0,0.0,,,
2021-08-14 10:19:51,Wednesday,1h 7m,Incline Bench Press (Dumbbell),3,25.0,8.0,0,0.0,,,
2021-08-14 10:19:51,Wednesday,1h 7m,Incline Bench Press (Dumbbell),4,20.0,10.0,0,0.0,,,
2021-08-14 10:19:51,Wednesday,1h 7m,Incline Bench Press (Dumbbell),5,15.0,12.0,0,0.0,,,
2021-08-14 10:19:51,Wednesday,1h 7m,Bent Over One Arm Row (Dumbbell),1,8.0,12.0,0,0.0,Use a kettlebell,,
2021-08-14 10:19:51,Wednesday,1h 7m,Bent Over One Arm Row (Dumbbell),2,10.0,10.0,0,0.0,,,
2021-08-14 10:19:51,Wednesday,1h 7m,Bent Over One Arm Row (Dumbbell),3,12.0,8.0,0,0.0,,,
2021-08-14 10:19:51,Wednesday,1h 7m,Bent Over One Arm Row (Dumbbell),4,10.0,10.0,0,0.0,,,
2021-08-14 10:19:51,Wednesday,1h 7m,Bent Over One Arm Row (Dumbbell),5,8.0,12.0,0,0.0,,,
2021-08-14 10:19:51,Wednesday,1h 7m,Bicep Curl (Barbell),1,20.0,12.0,0,0.0,,,
2021-08-14 10:19:51,Wednesday,1h 7m,Bicep Curl (Barbell),2,20.0,12.0,0,0.0,,,
2021-08-14 10:19:51,Wednesday,1h 7m,Bicep Curl (Barbell),3,30.0,12.0,0,0.0,,,
2021-08-14 10:19:51,Wednesday,1h 7m,Triceps Extension (Cable),1,20.0,12.0,0,0.0,Use the stagger step stance,,
2021-08-14 10:19:51,Wednesday,1h 7m,Triceps Extension (Cable),2,20.0,12.0,0,0.0,,,
2021-08-14 10:19:51,Wednesday,1h 7m,Triceps Extension (Cable),3,22.5,12.0,0,0.0,,,
2021-08-14 10:19:51,Wednesday,1h 7m,Lateral Raise (Dumbbell),1,5.0,12.0,0,0.0,Arms bent at 90 degrees,,
2021-08-14 10:19:51,Wednesday,1h 7m,Lateral Raise (Dumbbell),2,5.0,12.0,0,0.0,,,
2021-08-14 10:19:51,Wednesday,1h 7m,Lateral Raise (Dumbbell),3,5.0,12.0,0,0.0,,,
2021-08-14 10:19:51,Wednesday,1h 7m,Reverse Fly (Dumbbell),1,5.0,12.0,0,0.0,Do this one in a bent over hinge position,,
2021-08-14 10:19:51,Wednesday,1h 7m,Reverse Fly (Dumbbell),2,5.0,12.0,0,0.0,,,
2021-08-14 10:19:51,Wednesday,1h 7m,Reverse Fly (Dumbbell),3,5.0,12.0,0,0.0,,,
2021-08-15 19:02:24,Climbing,8s,Climbing,1,0,0.0,0,5400.0,,,
2021-08-17 16:03:45,Monday,49m,Goblet Squat (Kettlebell),1,6.0,15.0,0,0.0,,,
2021-08-17 16:03:45,Monday,49m,Goblet Squat (Kettlebell),2,8.0,12.0,0,0.0,,,
2021-08-17 16:03:45,Monday,49m,Goblet Squat (Kettlebell),3,10.0,10.0,0,0.0,,,
2021-08-17 16:03:45,Monday,49m,Goblet Squat (Kettlebell),4,12.0,8.0,0,0.0,,,
2021-08-17 16:03:45,Monday,49m,Trap Bar Deadlift,1,45.0,15.0,0,0.0,,,
2021-08-17 16:03:45,Monday,49m,Trap Bar Deadlift,2,45.0,12.0,0,0.0,,,
2021-08-17 16:03:45,Monday,49m,Trap Bar Deadlift,3,45.0,10.0,0,0.0,,,
2021-08-17 16:03:45,Monday,49m,Trap Bar Deadlift,4,45.0,8.0,0,0.0,,,
2021-08-17 16:03:45,Monday,49m,Bench Press (Dumbbell),1,20.0,12.0,0,0.0,,,
2021-08-17 16:03:45,Monday,49m,Bench Press (Dumbbell),2,20.0,12.0,0,0.0,,,
2021-08-17 16:03:45,Monday,49m,Bench Press (Dumbbell),3,25.0,10.0,0,0.0,,,
2021-08-17 16:03:45,Monday,49m,Seated Row (Cable),1,40.0,12.0,0,0.0,,,
2021-08-17 16:03:45,Monday,49m,Seated Row (Cable),2,40.0,12.0,0,0.0,,,
2021-08-17 16:03:45,Monday,49m,Seated Row (Cable),3,55.0,10.0,0,0.0,,,
2021-08-17 16:03:45,Monday,49m,Seated Row (Cable),4,55.0,10.0,0,0.0,,,
2021-08-17 16:03:45,Monday,49m,Overhead Press (Barbell),1,30.0,12.0,0,0.0,,,
2021-08-17 16:03:45,Monday,49m,Overhead Press (Barbell),2,30.0,12.0,0,0.0,,,
2021-08-17 16:03:45,Monday,49m,Overhead Press (Barbell),3,40.0,10.0,0,0.0,,,
2021-08-17 16:03:45,Monday,49m,Overhead Press (Barbell),4,40.0,10.0,0,0.0,,,
2021-08-17 16:03:45,Monday,49m,Lat Pulldown (Cable),1,40.0,12.0,0,0.0,,,
2021-08-17 16:03:45,Monday,49m,Lat Pulldown (Cable),2,40.0,12.0,0,0.0,,,
2021-08-17 16:03:45,Monday,49m,Lat Pulldown (Cable),3,55.0,10.0,0,0.0,,,
2021-08-17 16:03:45,Monday,49m,Lat Pulldown (Cable),4,55.0,10.0,0,0.0,,,
2021-08-23 19:53:40,Run,8s,Running,1,0,0.0,2.0,713.0,,,
2021-08-24 16:46:06,Wednesday,1h 3m,Bulgarian Split Squat,1,4.535923700000000,15.0,0,0.0,,,
2021-08-24 16:46:06,Wednesday,1h 3m,Bulgarian Split Squat,2,6.80388555,12.0,0,0.0,,,
2021-08-24 16:46:06,Wednesday,1h 3m,Bulgarian Split Squat,3,9.071847400000000,10.0,0,0.0,,,
2021-08-24 16:46:06,Wednesday,1h 3m,Bulgarian Split Squat,4,6.80388555,12.0,0,0.0,,,
2021-08-24 16:46:06,Wednesday,1h 3m,Bulgarian Split Squat,5,4.535923700000000,15.0,0,0.0,,,
2021-08-24 16:46:06,Wednesday,1h 3m,Lunge (Dumbbell),1,4.535923700000000,15.0,0,0.0,,,
2021-08-24 16:46:06,Wednesday,1h 3m,Lunge (Dumbbell),2,6.80388555,12.0,0,0.0,,,
2021-08-24 16:46:06,Wednesday,1h 3m,Lunge (Dumbbell),3,9.071847400000000,10.0,0,0.0,,,
2021-08-24 16:46:06,Wednesday,1h 3m,Lunge (Dumbbell),4,6.80388555,12.0,0,0.0,,,
2021-08-24 16:46:06,Wednesday,1h 3m,Lunge (Dumbbell),5,4.535923700000000,15.0,0,0.0,,,
2021-08-24 16:46:06,Wednesday,1h 3m,Bent Over One Arm Row (Dumbbell),1,10.0,12.0,0,0.0,Use a kettlebell,,
2021-08-24 16:46:06,Wednesday,1h 3m,Bent Over One Arm Row (Dumbbell),2,12.0,10.0,0,0.0,,,
2021-08-24 16:46:06,Wednesday,1h 3m,Bent Over One Arm Row (Dumbbell),3,14.0,8.0,0,0.0,,,
2021-08-24 16:46:06,Wednesday,1h 3m,Bent Over One Arm Row (Dumbbell),4,12.0,10.0,0,0.0,,,
2021-08-24 16:46:06,Wednesday,1h 3m,Bent Over One Arm Row (Dumbbell),5,10.0,12.0,0,0.0,,,
2021-08-24 16:46:06,Wednesday,1h 3m,Bench Press (Barbell),1,45.0,12.0,0,0.0,,,
2021-08-24 16:46:06,Wednesday,1h 3m,Bench Press (Barbell),2,55.0,10.0,0,0.0,,,
2021-08-24 16:46:06,Wednesday,1h 3m,Bench Press (Barbell),3,65.0,8.0,0,0.0,,,
2021-08-24 16:46:06,Wednesday,1h 3m,Bench Press (Barbell),4,55.0,10.0,0,0.0,,,
2021-08-24 16:46:06,Wednesday,1h 3m,Bench Press (Barbell),5,45.0,12.0,0,0.0,,,
2021-08-24 16:46:06,Wednesday,1h 3m,Bicep Curl (Barbell),1,30.0,12.0,0,0.0,,,
2021-08-24 16:46:06,Wednesday,1h 3m,Bicep Curl (Barbell),2,30.0,12.0,0,0.0,,,
2021-08-24 16:46:06,Wednesday,1h 3m,Bicep Curl (Barbell),3,30.0,12.0,0,0.0,,,
2021-08-24 16:46:06,Wednesday,1h 3m,Triceps Extension (Cable),1,25.0,12.0,0,0.0,Use the stagger step stance,,
2021-08-24 16:46:06,Wednesday,1h 3m,Triceps Extension (Cable),2,25.0,12.0,0,0.0,,,
2021-08-24 16:46:06,Wednesday,1h 3m,Triceps Extension (Cable),3,25.0,12.0,0,0.0,,,
2021-08-24 16:46:06,Wednesday,1h 3m,Lateral Raise (Dumbbell),1,5.0,12.0,0,0.0,Arms bent at 90 degrees,,
2021-08-24 16:46:06,Wednesday,1h 3m,Lateral Raise (Dumbbell),2,5.0,12.0,0,0.0,,,
2021-08-24 16:46:06,Wednesday,1h 3m,Lateral Raise (Dumbbell),3,5.0,12.0,0,0.0,,,
2021-08-25 10:18:37,Climbing,10s,Climbing,1,0,0.0,0,3600.0,,,
2021-08-25 19:12:50,Run,6s,Running,1,0,0.0,2.0,0.0,,,
2021-08-26 22:13:43,Run,9s,Running,1,0,0.0,2.0,1200.0,,,
2021-08-27 09:59:46,Climbing,8s,Climbing,1,0,0.0,0,3600.0,,,
2021-08-30 15:48:47,Climbing,7s,Climbing,1,0,0.0,0,3600.0,,,
2021-09-01 19:54:18,Climbing,4s,Climbing,1,0,0.0,0,1800.0,,,
2021-09-01 19:54:35,Yoga,6s,Yoga,1,0,0.0,0,3600.0,,,
2021-09-02 19:28:08,Yoga,11s,Yoga,1,0,0.0,0,3600.0,,,
2021-09-03 10:18:14,Climbing,4s,Climbing,1,0,0.0,0,3600.0,,,
2021-09-03 17:38:31,Yoga,4s,Yoga,1,0,0.0,0,3600.0,,,
2021-09-06 00:13:00,Climbing,12h,Climbing,1,0,0.0,0,3600.0,,,
2021-09-08 10:17:24,Climbing,5s,Climbing,1,0,0.0,0,3600.0,,,
2021-09-29 10:07:52,Climbing,5s,Climbing,1,0,0.0,0,2700.0,,,
2021-10-01 13:22:10,Climbing,6s,Climbing,1,0,0.0,0,3600.0,,,
2021-10-08 10:33:30,Climbing,9s,Climbing,1,0,0.0,0,3600.0,,,
2022-01-31 09:01:19,Yoga,5s,Yoga,1,0,0.0,0,3600.0,,,
